PID,PID_Sex,PID_Age,Manipulation,combined_info,score,face_id,condition
135,Female,19,Averageness,13_none,0,13,none
138,Male,19,Averageness,13_none,3,13,none
141,Female,22,Averageness,13_none,3,13,none
144,Male,19,Averageness,13_none,0,13,none
147,Female,19,Averageness,13_none,0,13,none
150,Male,19,Averageness,13_none,4,13,none
153,Male,18,Averageness,13_none,0,13,none
156,Male,18,Averageness,13_none,0,13,none
159,Female,19,Averageness,13_none,5,13,none
162,Female,19,Averageness,13_none,0,13,none
165,Female,18,Averageness,13_none,5,13,none
168,Male,20,Averageness,13_none,3,13,none
171,Male,19,Averageness,13_none,0,13,none
174,Male,21,Averageness,13_none,3,13,none
177,Female,22,Averageness,13_none,0,13,none
180,Female,19,Averageness,13_none,4,13,none
183,Male,20,Averageness,13_none,0,13,none
186,Female,21,Averageness,13_none,0,13,none
189,Female,19,Averageness,13_none,2,13,none
192,Female,20,Averageness,13_none,0,13,none
195,Female,19,Averageness,13_none,4,13,none
198,Female,19,Averageness,13_none,0,13,none
201,Female,20,Averageness,13_none,7,13,none
204,Female,20,Averageness,13_none,0,13,none
207,Female,18,Averageness,13_none,0,13,none
210,Female,19,Averageness,13_none,0,13,none
213,Male,19,Averageness,13_none,3,13,none
216,Female,21,Averageness,13_none,2,13,none
219,Female,18,Averageness,13_none,2,13,none
222,Female,21,Averageness,13_none,0,13,none
43,Male,34,Masculinity,144_manipulated,2,144,manipulated
44,Female,19,Masculinity,144_manipulated,0,144,manipulated
45,Male,20,Masculinity,144_manipulated,3,144,manipulated
46,Female,19,Masculinity,144_manipulated,1,144,manipulated
47,Female,19,Masculinity,144_manipulated,0,144,manipulated
48,Female,20,Masculinity,144_manipulated,3,144,manipulated
49,Male,23,Masculinity,144_manipulated,4,144,manipulated
50,Female,19,Masculinity,144_manipulated,2,144,manipulated
51,Female,19,Masculinity,144_manipulated,0,144,manipulated
52,Female,22,Masculinity,144_manipulated,3,144,manipulated
53,Female,19,Masculinity,144_manipulated,0,144,manipulated
54,Male,19,Masculinity,144_manipulated,2,144,manipulated
55,Female,20,Masculinity,144_manipulated,4,144,manipulated
56,Female,20,Masculinity,144_manipulated,2,144,manipulated
57,Female,19,Masculinity,144_manipulated,0,144,manipulated
58,Male,18,Masculinity,144_manipulated,2,144,manipulated
59,Male,31,Masculinity,144_manipulated,0,144,manipulated
60,Male,19,Masculinity,144_manipulated,3,144,manipulated
61,Female,41,Masculinity,144_manipulated,0,144,manipulated
62,Female,19,Masculinity,144_manipulated,4,144,manipulated
63,Female,24,Masculinity,144_manipulated,2,144,manipulated
64,Female,19,Masculinity,144_manipulated,0,144,manipulated
65,Female,20,Masculinity,144_manipulated,3,144,manipulated
66,Male,21,Masculinity,144_manipulated,0,144,manipulated
67,Female,34,Masculinity,144_manipulated,0,144,manipulated
68,Male,18,Masculinity,144_manipulated,4,144,manipulated
69,Female,19,Masculinity,144_manipulated,0,144,manipulated
70,Female,19,Masculinity,144_manipulated,0,144,manipulated
71,Female,18,Masculinity,144_manipulated,0,144,manipulated
72,Female,18,Masculinity,144_manipulated,3,144,manipulated
73,Female,19,Masculinity,144_manipulated,4,144,manipulated
74,Female,18,Masculinity,144_manipulated,3,144,manipulated
75,Female,20,Masculinity,144_manipulated,6,144,manipulated
76,Female,18,Masculinity,144_manipulated,2,144,manipulated
77,Female,20,Masculinity,144_manipulated,0,144,manipulated
78,Female,19,Masculinity,144_manipulated,3,144,manipulated
79,Female,20,Masculinity,144_manipulated,0,144,manipulated
80,Female,20,Masculinity,144_manipulated,0,144,manipulated
81,Female,18,Masculinity,144_manipulated,0,144,manipulated
82,Female,20,Masculinity,144_manipulated,3,144,manipulated
83,Female,18,Masculinity,144_manipulated,0,144,manipulated
84,Female,19,Masculinity,144_manipulated,1,144,manipulated
85,Female,19,Masculinity,144_manipulated,4,144,manipulated
86,Male,18,Masculinity,144_manipulated,0,144,manipulated
87,Female,18,Masculinity,144_manipulated,0,144,manipulated
88,Female,18,Masculinity,144_manipulated,0,144,manipulated
89,Female,39,Masculinity,144_manipulated,0,144,manipulated
90,Female,18,Masculinity,144_manipulated,0,144,manipulated
91,Male,19,Masculinity,144_manipulated,3,144,manipulated
92,Female,20,Masculinity,144_manipulated,0,144,manipulated
103,Female,18,Symmetry,144_manipulated,4,144,manipulated
106,Female,19,Symmetry,144_manipulated,3,144,manipulated
106,Male,22,Symmetry,144_manipulated,0,144,manipulated
109,Male,20,Symmetry,144_manipulated,1,144,manipulated
112,Female,18,Symmetry,144_manipulated,0,144,manipulated
115,Female,18,Symmetry,144_manipulated,0,144,manipulated
118,Female,19,Symmetry,144_manipulated,0,144,manipulated
121,Female,18,Symmetry,144_manipulated,0,144,manipulated
124,Female,19,Symmetry,144_manipulated,5,144,manipulated
127,Female,19,Symmetry,144_manipulated,0,144,manipulated
130,Female,19,Symmetry,144_manipulated,0,144,manipulated
133,Female,21,Symmetry,144_manipulated,0,144,manipulated
136,Male,20,Symmetry,144_manipulated,0,144,manipulated
139,Female,19,Symmetry,144_manipulated,3,144,manipulated
142,Female,19,Symmetry,144_manipulated,3,144,manipulated
145,Male,18,Symmetry,144_manipulated,3,144,manipulated
148,Male,22,Symmetry,144_manipulated,4,144,manipulated
151,Male,20,Symmetry,144_manipulated,0,144,manipulated
154,Male,21,Symmetry,144_manipulated,3,144,manipulated
157,Male,19,Symmetry,144_manipulated,0,144,manipulated
160,Male,19,Symmetry,144_manipulated,1,144,manipulated
163,Male,21,Symmetry,144_manipulated,2,144,manipulated
166,Male,18,Symmetry,144_manipulated,0,144,manipulated
169,Male,21,Symmetry,144_manipulated,0,144,manipulated
172,Female,19,Symmetry,144_manipulated,4,144,manipulated
175,Male,21,Symmetry,144_manipulated,3,144,manipulated
178,Male,20,Symmetry,144_manipulated,3,144,manipulated
181,Female,22,Symmetry,144_manipulated,3,144,manipulated
184,Female,21,Symmetry,144_manipulated,2,144,manipulated
187,Female,19,Symmetry,144_manipulated,0,144,manipulated
190,Male,19,Symmetry,144_manipulated,0,144,manipulated
193,Female,22,Symmetry,144_manipulated,5,144,manipulated
196,Female,20,Symmetry,144_manipulated,0,144,manipulated
199,Female,19,Symmetry,144_manipulated,0,144,manipulated
202,Female,19,Symmetry,144_manipulated,3,144,manipulated
205,Female,22,Symmetry,144_manipulated,0,144,manipulated
208,Female,18,Symmetry,144_manipulated,0,144,manipulated
211,Female,18,Symmetry,144_manipulated,0,144,manipulated
214,Female,20,Symmetry,144_manipulated,0,144,manipulated
217,Female,19,Symmetry,144_manipulated,0,144,manipulated
220,Male,21,Symmetry,144_manipulated,1,144,manipulated
275,Male,20,Symmetry,144_manipulated,0,144,manipulated
101,Female,21,Femininity,144_manipulated,4,144,manipulated
104,Female,18,Femininity,144_manipulated,0,144,manipulated
110,Female,19,Femininity,144_manipulated,0,144,manipulated
113,Female,18,Femininity,144_manipulated,3,144,manipulated
116,Female,18,Femininity,144_manipulated,2,144,manipulated
119,Female,20,Femininity,144_manipulated,0,144,manipulated
122,Female,20,Femininity,144_manipulated,0,144,manipulated
125,Male,19,Femininity,144_manipulated,5,144,manipulated
128,Female,19,Femininity,144_manipulated,0,144,manipulated
131,Female,18,Femininity,144_manipulated,0,144,manipulated
134,Female,18,Femininity,144_manipulated,4,144,manipulated
137,Female,19,Femininity,144_manipulated,4,144,manipulated
140,Female,19,Femininity,144_manipulated,1,144,manipulated
143,Female,18,Femininity,144_manipulated,0,144,manipulated
146,Female,19,Femininity,144_manipulated,3,144,manipulated
149,Female,18,Femininity,144_manipulated,0,144,manipulated
152,Male,19,Femininity,144_manipulated,0,144,manipulated
155,Male,19,Femininity,144_manipulated,3,144,manipulated
158,Male,19,Femininity,144_manipulated,1,144,manipulated
161,Male,19,Femininity,144_manipulated,2,144,manipulated
164,Female,20,Femininity,144_manipulated,0,144,manipulated
167,Male,19,Femininity,144_manipulated,2,144,manipulated
170,Male,19,Femininity,144_manipulated,2,144,manipulated
173,Male,19,Femininity,144_manipulated,1,144,manipulated
176,Female,22,Femininity,144_manipulated,0,144,manipulated
179,Male,20,Femininity,144_manipulated,0,144,manipulated
182,Male,18,Femininity,144_manipulated,3,144,manipulated
185,Female,22,Femininity,144_manipulated,1,144,manipulated
188,Female,21,Femininity,144_manipulated,3,144,manipulated
191,Female,21,Femininity,144_manipulated,2,144,manipulated
194,Male,18,Femininity,144_manipulated,5,144,manipulated
197,Female,21,Femininity,144_manipulated,0,144,manipulated
200,Male,20,Femininity,144_manipulated,4,144,manipulated
203,Female,19,Femininity,144_manipulated,1,144,manipulated
206,Male,20,Femininity,144_manipulated,0,144,manipulated
209,Male,20,Femininity,144_manipulated,2,144,manipulated
212,Male,22,Femininity,144_manipulated,3,144,manipulated
215,Female,20,Femininity,144_manipulated,3,144,manipulated
218,Male,18,Femininity,144_manipulated,0,144,manipulated
221,Male,19,Femininity,144_manipulated,2,144,manipulated
224,Male,20,Femininity,144_manipulated,0,144,manipulated
102,Female,19,Averageness,144_manipulated,3,144,manipulated
105,Female,19,Averageness,144_manipulated,0,144,manipulated
108,Male,19,Averageness,144_manipulated,3,144,manipulated
111,Female,19,Averageness,144_manipulated,0,144,manipulated
114,Male,19,Averageness,144_manipulated,0,144,manipulated
117,Female,19,Averageness,144_manipulated,2,144,manipulated
120,Female,19,Averageness,144_manipulated,0,144,manipulated
123,Male,19,Averageness,144_manipulated,1,144,manipulated
126,Male,21,Averageness,144_manipulated,0,144,manipulated
129,Female,19,Averageness,144_manipulated,2,144,manipulated
132,Female,19,Averageness,144_manipulated,0,144,manipulated
135,Female,19,Averageness,144_manipulated,2,144,manipulated
138,Male,19,Averageness,144_manipulated,0,144,manipulated
141,Female,22,Averageness,144_manipulated,0,144,manipulated
144,Male,19,Averageness,144_manipulated,3,144,manipulated
147,Female,19,Averageness,144_manipulated,0,144,manipulated
150,Male,19,Averageness,144_manipulated,2,144,manipulated
153,Male,18,Averageness,144_manipulated,3,144,manipulated
156,Male,18,Averageness,144_manipulated,0,144,manipulated
159,Female,19,Averageness,144_manipulated,0,144,manipulated
162,Female,19,Averageness,144_manipulated,3,144,manipulated
165,Female,18,Averageness,144_manipulated,0,144,manipulated
168,Male,20,Averageness,144_manipulated,0,144,manipulated
171,Male,19,Averageness,144_manipulated,2,144,manipulated
174,Male,21,Averageness,144_manipulated,0,144,manipulated
177,Female,22,Averageness,144_manipulated,2,144,manipulated
180,Female,19,Averageness,144_manipulated,3,144,manipulated
183,Male,20,Averageness,144_manipulated,0,144,manipulated
186,Female,21,Averageness,144_manipulated,0,144,manipulated
189,Female,19,Averageness,144_manipulated,4,144,manipulated
192,Female,20,Averageness,144_manipulated,4,144,manipulated
195,Female,19,Averageness,144_manipulated,0,144,manipulated
198,Female,19,Averageness,144_manipulated,2,144,manipulated
201,Female,20,Averageness,144_manipulated,4,144,manipulated
204,Female,20,Averageness,144_manipulated,3,144,manipulated
207,Female,18,Averageness,144_manipulated,3,144,manipulated
210,Female,19,Averageness,144_manipulated,4,144,manipulated
213,Male,19,Averageness,144_manipulated,2,144,manipulated
216,Female,21,Averageness,144_manipulated,4,144,manipulated
219,Female,18,Averageness,144_manipulated,2,144,manipulated
222,Female,21,Averageness,144_manipulated,3,144,manipulated
43,Male,34,Masculinity,144_none,0,144,none
44,Female,19,Masculinity,144_none,4,144,none
45,Male,20,Masculinity,144_none,0,144,none
46,Female,19,Masculinity,144_none,0,144,none
47,Female,19,Masculinity,144_none,5,144,none
48,Female,20,Masculinity,144_none,0,144,none
49,Male,23,Masculinity,144_none,0,144,none
50,Female,19,Masculinity,144_none,0,144,none
51,Female,19,Masculinity,144_none,3,144,none
52,Female,22,Masculinity,144_none,0,144,none
53,Female,19,Masculinity,144_none,3,144,none
54,Male,19,Masculinity,144_none,0,144,none
55,Female,20,Masculinity,144_none,0,144,none
56,Female,20,Masculinity,144_none,0,144,none
57,Female,19,Masculinity,144_none,4,144,none
58,Male,18,Masculinity,144_none,0,144,none
59,Male,31,Masculinity,144_none,1,144,none
60,Male,19,Masculinity,144_none,0,144,none
61,Female,41,Masculinity,144_none,4,144,none
62,Female,19,Masculinity,144_none,0,144,none
63,Female,24,Masculinity,144_none,0,144,none
64,Female,19,Masculinity,144_none,3,144,none
65,Female,20,Masculinity,144_none,0,144,none
66,Male,21,Masculinity,144_none,2,144,none
67,Female,34,Masculinity,144_none,3,144,none
68,Male,18,Masculinity,144_none,0,144,none
69,Female,19,Masculinity,144_none,5,144,none
70,Female,19,Masculinity,144_none,4,144,none
71,Female,18,Masculinity,144_none,3,144,none
72,Female,18,Masculinity,144_none,0,144,none
73,Female,19,Masculinity,144_none,0,144,none
74,Female,18,Masculinity,144_none,0,144,none
75,Female,20,Masculinity,144_none,0,144,none
76,Female,18,Masculinity,144_none,0,144,none
77,Female,20,Masculinity,144_none,2,144,none
78,Female,19,Masculinity,144_none,0,144,none
79,Female,20,Masculinity,144_none,5,144,none
80,Female,20,Masculinity,144_none,4,144,none
81,Female,18,Masculinity,144_none,3,144,none
82,Female,20,Masculinity,144_none,0,144,none
83,Female,18,Masculinity,144_none,5,144,none
84,Female,19,Masculinity,144_none,0,144,none
85,Female,19,Masculinity,144_none,0,144,none
86,Male,18,Masculinity,144_none,3,144,none
87,Female,18,Masculinity,144_none,1,144,none
88,Female,18,Masculinity,144_none,2,144,none
89,Female,39,Masculinity,144_none,1,144,none
90,Female,18,Masculinity,144_none,4,144,none
91,Male,19,Masculinity,144_none,0,144,none
92,Female,20,Masculinity,144_none,4,144,none
103,Female,18,Symmetry,144_none,0,144,none
106,Female,19,Symmetry,144_none,0,144,none
106,Male,22,Symmetry,144_none,1,144,none
109,Male,20,Symmetry,144_none,0,144,none
112,Female,18,Symmetry,144_none,3,144,none
115,Female,18,Symmetry,144_none,4,144,none
118,Female,19,Symmetry,144_none,1,144,none
121,Female,18,Symmetry,144_none,5,144,none
124,Female,19,Symmetry,144_none,0,144,none
127,Female,19,Symmetry,144_none,2,144,none
130,Female,19,Symmetry,144_none,3,144,none
133,Female,21,Symmetry,144_none,3,144,none
136,Male,20,Symmetry,144_none,1,144,none
139,Female,19,Symmetry,144_none,0,144,none
142,Female,19,Symmetry,144_none,0,144,none
145,Male,18,Symmetry,144_none,0,144,none
148,Male,22,Symmetry,144_none,0,144,none
151,Male,20,Symmetry,144_none,2,144,none
154,Male,21,Symmetry,144_none,0,144,none
157,Male,19,Symmetry,144_none,1,144,none
160,Male,19,Symmetry,144_none,0,144,none
163,Male,21,Symmetry,144_none,0,144,none
166,Male,18,Symmetry,144_none,1,144,none
169,Male,21,Symmetry,144_none,2,144,none
172,Female,19,Symmetry,144_none,0,144,none
175,Male,21,Symmetry,144_none,0,144,none
178,Male,20,Symmetry,144_none,0,144,none
181,Female,22,Symmetry,144_none,0,144,none
184,Female,21,Symmetry,144_none,0,144,none
187,Female,19,Symmetry,144_none,2,144,none
190,Male,19,Symmetry,144_none,3,144,none
193,Female,22,Symmetry,144_none,0,144,none
196,Female,20,Symmetry,144_none,1,144,none
199,Female,19,Symmetry,144_none,4,144,none
202,Female,19,Symmetry,144_none,0,144,none
205,Female,22,Symmetry,144_none,1,144,none
208,Female,18,Symmetry,144_none,1,144,none
211,Female,18,Symmetry,144_none,4,144,none
214,Female,20,Symmetry,144_none,3,144,none
217,Female,19,Symmetry,144_none,2,144,none
220,Male,21,Symmetry,144_none,0,144,none
275,Male,20,Symmetry,144_none,1,144,none
101,Female,21,Femininity,144_none,0,144,none
104,Female,18,Femininity,144_none,1,144,none
110,Female,19,Femininity,144_none,5,144,none
113,Female,18,Femininity,144_none,0,144,none
116,Female,18,Femininity,144_none,0,144,none
119,Female,20,Femininity,144_none,4,144,none
122,Female,20,Femininity,144_none,1,144,none
125,Male,19,Femininity,144_none,0,144,none
128,Female,19,Femininity,144_none,3,144,none
131,Female,18,Femininity,144_none,1,144,none
134,Female,18,Femininity,144_none,0,144,none
137,Female,19,Femininity,144_none,0,144,none
140,Female,19,Femininity,144_none,0,144,none
143,Female,18,Femininity,144_none,4,144,none
146,Female,19,Femininity,144_none,0,144,none
149,Female,18,Femininity,144_none,3,144,none
152,Male,19,Femininity,144_none,2,144,none
155,Male,19,Femininity,144_none,0,144,none
158,Male,19,Femininity,144_none,0,144,none
161,Male,19,Femininity,144_none,0,144,none
164,Female,20,Femininity,144_none,4,144,none
167,Male,19,Femininity,144_none,0,144,none
170,Male,19,Femininity,144_none,0,144,none
173,Male,19,Femininity,144_none,0,144,none
176,Female,22,Femininity,144_none,3,144,none
179,Male,20,Femininity,144_none,1,144,none
182,Male,18,Femininity,144_none,0,144,none
185,Female,22,Femininity,144_none,0,144,none
188,Female,21,Femininity,144_none,0,144,none
191,Female,21,Femininity,144_none,0,144,none
194,Male,18,Femininity,144_none,0,144,none
197,Female,21,Femininity,144_none,4,144,none
200,Male,20,Femininity,144_none,0,144,none
203,Female,19,Femininity,144_none,0,144,none
206,Male,20,Femininity,144_none,1,144,none
209,Male,20,Femininity,144_none,0,144,none
212,Male,22,Femininity,144_none,0,144,none
215,Female,20,Femininity,144_none,0,144,none
218,Male,18,Femininity,144_none,5,144,none
221,Male,19,Femininity,144_none,0,144,none
224,Male,20,Femininity,144_none,2,144,none
102,Female,19,Averageness,144_none,0,144,none
105,Female,19,Averageness,144_none,3,144,none
108,Male,19,Averageness,144_none,0,144,none
111,Female,19,Averageness,144_none,3,144,none
114,Male,19,Averageness,144_none,2,144,none
117,Female,19,Averageness,144_none,0,144,none
120,Female,19,Averageness,144_none,2,144,none
123,Male,19,Averageness,144_none,0,144,none
126,Male,21,Averageness,144_none,1,144,none
129,Female,19,Averageness,144_none,0,144,none
132,Female,19,Averageness,144_none,3,144,none
135,Female,19,Averageness,144_none,0,144,none
138,Male,19,Averageness,144_none,3,144,none
141,Female,22,Averageness,144_none,2,144,none
144,Male,19,Averageness,144_none,0,144,none
147,Female,19,Averageness,144_none,4,144,none
150,Male,19,Averageness,144_none,0,144,none
153,Male,18,Averageness,144_none,0,144,none
156,Male,18,Averageness,144_none,1,144,none
159,Female,19,Averageness,144_none,2,144,none
162,Female,19,Averageness,144_none,0,144,none
165,Female,18,Averageness,144_none,3,144,none
168,Male,20,Averageness,144_none,1,144,none
171,Male,19,Averageness,144_none,0,144,none
174,Male,21,Averageness,144_none,2,144,none
177,Female,22,Averageness,144_none,0,144,none
180,Female,19,Averageness,144_none,0,144,none
183,Male,20,Averageness,144_none,2,144,none
186,Female,21,Averageness,144_none,2,144,none
189,Female,19,Averageness,144_none,0,144,none
192,Female,20,Averageness,144_none,0,144,none
195,Female,19,Averageness,144_none,4,144,none
198,Female,19,Averageness,144_none,0,144,none
201,Female,20,Averageness,144_none,0,144,none
204,Female,20,Averageness,144_none,0,144,none
207,Female,18,Averageness,144_none,0,144,none
210,Female,19,Averageness,144_none,0,144,none
213,Male,19,Averageness,144_none,0,144,none
216,Female,21,Averageness,144_none,0,144,none
219,Female,18,Averageness,144_none,0,144,none
222,Female,21,Averageness,144_none,0,144,none
43,Male,34,Masculinity,146_manipulated,0,146,manipulated
44,Female,19,Masculinity,146_manipulated,2,146,manipulated
45,Male,20,Masculinity,146_manipulated,4,146,manipulated
46,Female,19,Masculinity,146_manipulated,1,146,manipulated
47,Female,19,Masculinity,146_manipulated,0,146,manipulated
48,Female,20,Masculinity,146_manipulated,3,146,manipulated
49,Male,23,Masculinity,146_manipulated,0,146,manipulated
50,Female,19,Masculinity,146_manipulated,0,146,manipulated
51,Female,19,Masculinity,146_manipulated,2,146,manipulated
52,Female,22,Masculinity,146_manipulated,0,146,manipulated
53,Female,19,Masculinity,146_manipulated,3,146,manipulated
54,Male,19,Masculinity,146_manipulated,3,146,manipulated
55,Female,20,Masculinity,146_manipulated,4,146,manipulated
56,Female,20,Masculinity,146_manipulated,2,146,manipulated
57,Female,19,Masculinity,146_manipulated,0,146,manipulated
58,Male,18,Masculinity,146_manipulated,0,146,manipulated
59,Male,31,Masculinity,146_manipulated,0,146,manipulated
60,Male,19,Masculinity,146_manipulated,2,146,manipulated
61,Female,41,Masculinity,146_manipulated,3,146,manipulated
62,Female,19,Masculinity,146_manipulated,4,146,manipulated
63,Female,24,Masculinity,146_manipulated,0,146,manipulated
64,Female,19,Masculinity,146_manipulated,0,146,manipulated
65,Female,20,Masculinity,146_manipulated,3,146,manipulated
66,Male,21,Masculinity,146_manipulated,2,146,manipulated
67,Female,34,Masculinity,146_manipulated,0,146,manipulated
68,Male,18,Masculinity,146_manipulated,2,146,manipulated
69,Female,19,Masculinity,146_manipulated,5,146,manipulated
70,Female,19,Masculinity,146_manipulated,3,146,manipulated
71,Female,18,Masculinity,146_manipulated,3,146,manipulated
72,Female,18,Masculinity,146_manipulated,3,146,manipulated
73,Female,19,Masculinity,146_manipulated,0,146,manipulated
74,Female,18,Masculinity,146_manipulated,0,146,manipulated
75,Female,20,Masculinity,146_manipulated,0,146,manipulated
76,Female,18,Masculinity,146_manipulated,2,146,manipulated
77,Female,20,Masculinity,146_manipulated,0,146,manipulated
78,Female,19,Masculinity,146_manipulated,0,146,manipulated
79,Female,20,Masculinity,146_manipulated,3,146,manipulated
80,Female,20,Masculinity,146_manipulated,3,146,manipulated
81,Female,18,Masculinity,146_manipulated,0,146,manipulated
82,Female,20,Masculinity,146_manipulated,0,146,manipulated
83,Female,18,Masculinity,146_manipulated,0,146,manipulated
84,Female,19,Masculinity,146_manipulated,2,146,manipulated
85,Female,19,Masculinity,146_manipulated,3,146,manipulated
86,Male,18,Masculinity,146_manipulated,0,146,manipulated
87,Female,18,Masculinity,146_manipulated,2,146,manipulated
88,Female,18,Masculinity,146_manipulated,0,146,manipulated
89,Female,39,Masculinity,146_manipulated,1,146,manipulated
90,Female,18,Masculinity,146_manipulated,0,146,manipulated
91,Male,19,Masculinity,146_manipulated,2,146,manipulated
92,Female,20,Masculinity,146_manipulated,0,146,manipulated
103,Female,18,Symmetry,146_manipulated,2,146,manipulated
106,Female,19,Symmetry,146_manipulated,3,146,manipulated
106,Male,22,Symmetry,146_manipulated,0,146,manipulated
109,Male,20,Symmetry,146_manipulated,0,146,manipulated
112,Female,18,Symmetry,146_manipulated,0,146,manipulated
115,Female,18,Symmetry,146_manipulated,2,146,manipulated
118,Female,19,Symmetry,146_manipulated,0,146,manipulated
121,Female,18,Symmetry,146_manipulated,0,146,manipulated
124,Female,19,Symmetry,146_manipulated,0,146,manipulated
127,Female,19,Symmetry,146_manipulated,0,146,manipulated
130,Female,19,Symmetry,146_manipulated,0,146,manipulated
133,Female,21,Symmetry,146_manipulated,0,146,manipulated
136,Male,20,Symmetry,146_manipulated,2,146,manipulated
139,Female,19,Symmetry,146_manipulated,0,146,manipulated
142,Female,19,Symmetry,146_manipulated,0,146,manipulated
145,Male,18,Symmetry,146_manipulated,2,146,manipulated
148,Male,22,Symmetry,146_manipulated,0,146,manipulated
151,Male,20,Symmetry,146_manipulated,0,146,manipulated
154,Male,21,Symmetry,146_manipulated,3,146,manipulated
157,Male,19,Symmetry,146_manipulated,0,146,manipulated
160,Male,19,Symmetry,146_manipulated,0,146,manipulated
163,Male,21,Symmetry,146_manipulated,2,146,manipulated
166,Male,18,Symmetry,146_manipulated,0,146,manipulated
169,Male,21,Symmetry,146_manipulated,2,146,manipulated
172,Female,19,Symmetry,146_manipulated,0,146,manipulated
175,Male,21,Symmetry,146_manipulated,3,146,manipulated
178,Male,20,Symmetry,146_manipulated,0,146,manipulated
181,Female,22,Symmetry,146_manipulated,2,146,manipulated
184,Female,21,Symmetry,146_manipulated,3,146,manipulated
187,Female,19,Symmetry,146_manipulated,0,146,manipulated
190,Male,19,Symmetry,146_manipulated,0,146,manipulated
193,Female,22,Symmetry,146_manipulated,5,146,manipulated
196,Female,20,Symmetry,146_manipulated,3,146,manipulated
199,Female,19,Symmetry,146_manipulated,4,146,manipulated
202,Female,19,Symmetry,146_manipulated,0,146,manipulated
205,Female,22,Symmetry,146_manipulated,0,146,manipulated
208,Female,18,Symmetry,146_manipulated,0,146,manipulated
211,Female,18,Symmetry,146_manipulated,4,146,manipulated
214,Female,20,Symmetry,146_manipulated,0,146,manipulated
217,Female,19,Symmetry,146_manipulated,2,146,manipulated
220,Male,21,Symmetry,146_manipulated,2,146,manipulated
275,Male,20,Symmetry,146_manipulated,0,146,manipulated
101,Female,21,Femininity,146_manipulated,0,146,manipulated
104,Female,18,Femininity,146_manipulated,0,146,manipulated
110,Female,19,Femininity,146_manipulated,0,146,manipulated
113,Female,18,Femininity,146_manipulated,2,146,manipulated
116,Female,18,Femininity,146_manipulated,4,146,manipulated
119,Female,20,Femininity,146_manipulated,0,146,manipulated
122,Female,20,Femininity,146_manipulated,1,146,manipulated
125,Male,19,Femininity,146_manipulated,0,146,manipulated
128,Female,19,Femininity,146_manipulated,0,146,manipulated
131,Female,18,Femininity,146_manipulated,0,146,manipulated
134,Female,18,Femininity,146_manipulated,0,146,manipulated
137,Female,19,Femininity,146_manipulated,7,146,manipulated
140,Female,19,Femininity,146_manipulated,0,146,manipulated
143,Female,18,Femininity,146_manipulated,1,146,manipulated
146,Female,19,Femininity,146_manipulated,0,146,manipulated
149,Female,18,Femininity,146_manipulated,5,146,manipulated
152,Male,19,Femininity,146_manipulated,1,146,manipulated
155,Male,19,Femininity,146_manipulated,0,146,manipulated
158,Male,19,Femininity,146_manipulated,0,146,manipulated
161,Male,19,Femininity,146_manipulated,0,146,manipulated
164,Female,20,Femininity,146_manipulated,0,146,manipulated
167,Male,19,Femininity,146_manipulated,0,146,manipulated
170,Male,19,Femininity,146_manipulated,0,146,manipulated
173,Male,19,Femininity,146_manipulated,0,146,manipulated
176,Female,22,Femininity,146_manipulated,3,146,manipulated
179,Male,20,Femininity,146_manipulated,0,146,manipulated
182,Male,18,Femininity,146_manipulated,4,146,manipulated
185,Female,22,Femininity,146_manipulated,0,146,manipulated
188,Female,21,Femininity,146_manipulated,4,146,manipulated
191,Female,21,Femininity,146_manipulated,0,146,manipulated
194,Male,18,Femininity,146_manipulated,0,146,manipulated
197,Female,21,Femininity,146_manipulated,4,146,manipulated
200,Male,20,Femininity,146_manipulated,0,146,manipulated
203,Female,19,Femininity,146_manipulated,0,146,manipulated
206,Male,20,Femininity,146_manipulated,0,146,manipulated
209,Male,20,Femininity,146_manipulated,3,146,manipulated
212,Male,22,Femininity,146_manipulated,0,146,manipulated
215,Female,20,Femininity,146_manipulated,0,146,manipulated
218,Male,18,Femininity,146_manipulated,0,146,manipulated
221,Male,19,Femininity,146_manipulated,0,146,manipulated
224,Male,20,Femininity,146_manipulated,0,146,manipulated
102,Female,19,Averageness,146_manipulated,5,146,manipulated
105,Female,19,Averageness,146_manipulated,3,146,manipulated
108,Male,19,Averageness,146_manipulated,3,146,manipulated
111,Female,19,Averageness,146_manipulated,0,146,manipulated
114,Male,19,Averageness,146_manipulated,2,146,manipulated
117,Female,19,Averageness,146_manipulated,0,146,manipulated
120,Female,19,Averageness,146_manipulated,0,146,manipulated
123,Male,19,Averageness,146_manipulated,3,146,manipulated
126,Male,21,Averageness,146_manipulated,0,146,manipulated
129,Female,19,Averageness,146_manipulated,5,146,manipulated
132,Female,19,Averageness,146_manipulated,1,146,manipulated
135,Female,19,Averageness,146_manipulated,4,146,manipulated
138,Male,19,Averageness,146_manipulated,4,146,manipulated
141,Female,22,Averageness,146_manipulated,1,146,manipulated
144,Male,19,Averageness,146_manipulated,2,146,manipulated
147,Female,19,Averageness,146_manipulated,0,146,manipulated
150,Male,19,Averageness,146_manipulated,4,146,manipulated
153,Male,18,Averageness,146_manipulated,0,146,manipulated
156,Male,18,Averageness,146_manipulated,2,146,manipulated
159,Female,19,Averageness,146_manipulated,3,146,manipulated
162,Female,19,Averageness,146_manipulated,0,146,manipulated
